#thresh	rate
-74	7	87500
-70	2	25000
-66	4	50000
-62	5	62500
-58	9	112500
-54	15	187500
-50	17	212500
-46	17	212500
-42	10	125000
-38	25	312500
-34	40	500000
-30	38	475000
-26	51	637500
-22	64	800000
-18	65	812500
-14	83	1.0375e+06
-10	86	1.075e+06
-6	86	1.075e+06
-2	78	975000
2	69	862500
6	61	762500
10	67	837500
14	38	475000
18	30	375000
22	39	487500
26	18	225000
30	14	175000
34	8	100000
38	12	150000
42	12	150000
46	14	175000
50	14	175000
54	12	150000
