thr	hits	freq	error
-54	0	0	
-50	0	0	
-46	0	0	
-42	3	300	173.205
-38	9	900	300
-34	34	3400	583.095
-30	55	5500	741.62
-26	93	9300	964.365
-22	211	21100	1452.58
-18	723	72300	2688.87
-14	2473	247300	4972.93
-10	14986	5.9944e+06	48966.9
-6	14745	1.1796e+07	97143.2
-2	15589	1.24712e+07	99884.7
2	7470	5.976e+06	69143.3
6	545	436000	18676.2
10	99	79200	7959.9
14	21	16800	3666.06
18	10	8000	2529.82
22	2	1600	1131.37
26	0	0	
30	0	0	
34	0	0	
38	0	0	
42	0	0	
