#thresh	rate
-54	0	0
-50	0	0
-46	0	0
-42	2	800
-38	2	800
-34	11	4400
-30	47	18800
-26	144	57600
-22	437	174800
-18	920	368000
-14	1202	480800
-10	1217	486800
-6	1039	415600
-2	574	229600
2	190	76000
6	34	13600
10	9	3600
14	1	400
18	0	0
22	0	0
26	0	0
30	0	0
34	0	0
38	0	0
42	0	0
46	0	0
50	0	0
54	0	0
58	0	0
62	0	0
66	0	0
70	0	0
74	0	0
78	0	0
82	0	0
86	0	0
90	0	0
94	0	0
98	0	0
102	0	0
