#thresh	rate
-54	0	0
-50	0	0
-46	0	0
-42	0	0
-38	1	400
-34	1	400
-30	8	3200
-26	80	32000
-22	369	147600
-18	883	353200
-14	1196	478400
-10	1200	480000
-6	1045	418000
-2	659	263600
2	211	84400
6	21	8400
10	1	400
14	0	0
18	0	0
22	0	0
26	0	0
30	0	0
34	0	0
38	0	0
42	0	0
46	0	0
50	0	0
54	0	0
58	0	0
62	0	0
66	0	0
70	0	0
74	0	0
78	0	0
82	0	0
86	0	0
90	0	0
94	0	0
98	0	0
