#thit	thr	eventID	hit#	channel	edge	error	coarse	fine	time
112	-44	536	0	0	1	0	945	21	23641.406250ns
113	-44	536	1	0	1	0	1159	3	28977.343750ns
114	-44	536	2	0	1	0	1253	23	31342.968750ns
115	-44	536	3	0	1	0	1256	30	31423.437500ns
116	-44	537	0	0	1	0	1014	29	25372.656250ns
117	-44	537	1	0	1	0	1221	26	30545.312500ns
118	-44	539	0	0	1	0	858	21	21466.406250ns
119	-44	539	1	0	1	0	1072	1	26800.781250ns
120	-44	539	2	0	1	0	1082	5	27053.906250ns
121	-44	539	3	0	1	0	1167	9	29182.031250ns
122	-44	545	0	0	1	0	607	26	15195.312500ns
123	-44	545	1	0	1	0	695	25	17394.531250ns
124	-44	547	0	0	1	0	240	31	6024.218750ns
125	-44	547	1	0	1	0	247	21	6191.406250ns
126	-44	547	2	0	1	0	335	27	8396.093750ns
127	-44	549	0	0	1	0	1426	8	35656.250000ns
128	-44	549	1	0	1	0	1433	4	35828.125000ns
129	-44	549	2	0	1	0	1436	11	35908.593750ns
130	-44	549	3	0	1	0	1520	28	38021.875000ns
131	-40	553	0	0	1	0	1630	6	40754.687500ns
132	-40	553	1	0	1	0	1636	26	40920.312500ns
133	-40	553	2	0	1	0	2116	24	52918.750000ns
134	-40	554	0	0	1	0	1464	19	36614.843750ns
135	-40	554	1	0	1	0	1552	29	38822.656250ns
136	-40	554	2	0	1	0	1944	4	48603.125000ns
137	-40	554	3	0	1	0	2039	0	50975.000000ns
138	-40	554	4	0	1	0	2042	2	51051.562500ns
139	-40	555	0	0	1	0	1583	29	39597.656250ns
140	-40	555	1	0	1	0	1672	4	41803.125000ns
141	-40	556	0	0	1	0	1431	0	35775.000000ns
142	-40	556	1	0	1	0	1525	5	38128.906250ns
143	-40	559	0	0	1	0	3069	7	76730.468750ns
144	-40	559	1	0	1	0	3075	29	76897.656250ns
145	-40	559	2	0	1	0	3079	10	76982.812500ns
146	-40	559	3	0	1	0	3082	3	77052.343750ns
147	-40	559	4	0	1	0	3164	2	79101.562500ns
148	-40	560	0	0	1	0	2891	12	72284.375000ns
149	-40	560	1	0	1	0	2901	10	72532.812500ns
150	-40	560	2	0	1	0	2985	13	74635.156250ns
151	-40	560	3	0	1	0	2988	28	74721.875000ns
152	-40	560	4	0	1	0	3384	12	84609.375000ns
153	-40	560	5	0	1	0	3390	11	84758.593750ns
154	-40	562	0	0	1	0	283	0	7075.000000ns
155	-40	562	1	0	1	0	292	6	7304.687500ns
156	-40	563	0	0	1	0	715	13	17885.156250ns
157	-40	563	1	0	1	0	728	17	18213.281250ns
158	-40	563	2	0	1	0	806	16	20162.500000ns
159	-40	563	3	0	1	0	809	31	20249.218750ns
160	-40	563	4	0	1	0	813	6	20329.687500ns
161	-40	563	5	0	1	0	816	2	20401.562500ns
162	-40	568	0	0	1	0	1147	12	28684.375000ns
163	-40	568	1	0	1	0	1235	13	30885.156250ns
164	-40	569	0	0	1	0	2827	2	70676.562500ns
165	-40	569	1	0	1	0	2837	7	70930.468750ns
166	-40	569	2	0	1	0	2840	0	71000.000000ns
167	-40	569	3	0	1	0	2922	1	73050.781250ns
168	-40	569	4	0	1	0	2925	0	73125.000000ns
169	-40	572	0	0	1	0	2254	25	56369.531250ns
170	-40	572	1	0	1	0	2349	1	58725.781250ns
171	-40	574	0	0	1	0	158	14	3960.937500ns
172	-40	574	1	0	1	0	161	22	4042.187500ns
173	-40	574	2	0	1	0	171	11	4283.593750ns
174	-40	574	3	0	1	0	253	27	6346.093750ns
175	-40	574	4	0	1	0	256	29	6422.656250ns
176	-40	574	5	0	1	0	864	4	21603.125000ns
177	-40	574	6	0	1	0	871	2	21776.562500ns
178	-40	574	7	0	1	0	874	9	21857.031250ns
179	-40	574	8	0	1	0	959	2	23976.562500ns
180	-40	575	0	0	1	0	3844	5	96103.906250ns
181	-40	575	1	0	1	0	3932	29	98322.656250ns
182	-40	575	2	0	1	0	3939	11	98483.593750ns
183	-40	576	0	0	1	0	1495	1	37375.781250ns
184	-40	576	1	0	1	0	1501	24	37543.750000ns
185	-40	576	2	0	1	0	1589	19	39739.843750ns
186	-40	582	0	0	1	0	440	29	11022.656250ns
187	-40	582	1	0	1	0	447	6	11179.687500ns
188	-40	582	2	0	1	0	450	19	11264.843750ns
189	-40	582	3	0	1	0	535	8	13381.250000ns
190	-40	582	4	0	1	0	541	29	13547.656250ns
191	-40	585	0	0	1	0	1986	13	49660.156250ns
192	-40	585	1	0	1	0	2068	24	51718.750000ns
193	-40	585	2	0	1	0	2072	1	51800.781250ns
194	-40	585	3	0	1	0	2465	29	61647.656250ns
195	-40	589	0	0	1	0	82	20	2065.625000ns
196	-40	589	1	0	1	0	89	0	2225.000000ns
197	-40	589	2	0	1	0	295	23	7392.968750ns
198	-40	589	3	0	1	0	302	6	7554.687500ns
199	-40	589	4	0	1	0	391	16	9787.500000ns
200	-40	589	5	0	1	0	394	17	9863.281250ns
201	-40	590	0	0	1	0	3146	20	78665.625000ns
202	-40	590	1	0	1	0	3231	6	80779.687500ns
203	-40	590	2	0	1	0	3240	24	81018.750000ns
204	-40	591	0	0	1	0	2282	20	57065.625000ns
205	-40	591	1	0	1	0	2490	1	62250.781250ns
206	-40	591	2	0	1	0	2496	30	62423.437500ns
207	-40	591	3	0	1	0	2584	17	64613.281250ns
208	-40	593	0	0	1	0	1425	26	35645.312500ns
209	-40	593	1	0	1	0	1513	19	37839.843750ns
210	-40	594	0	0	1	0	1431	7	35780.468750ns
211	-40	594	1	0	1	0	1437	24	35943.750000ns
212	-40	594	2	0	1	0	1440	30	36023.437500ns
213	-40	594	3	0	1	0	1645	8	41131.250000ns
214	-40	594	4	0	1	0	1651	21	41291.406250ns
215	-40	594	5	0	1	0	1654	28	41371.875000ns
216	-40	594	6	0	1	0	1739	22	43492.187500ns
217	-40	597	0	0	1	0	2735	18	68389.062500ns
218	-40	597	1	0	1	0	2748	16	68712.500000ns
219	-40	597	2	0	1	0	2830	3	70752.343750ns
220	-40	599	0	0	1	0	1272	15	31811.718750ns
221	-40	599	1	0	1	0	1278	31	31974.218750ns
222	-40	599	2	0	1	0	1282	5	32053.906250ns
223	-40	599	3	0	1	0	1367	14	34185.937500ns
224	-40	599	4	0	1	0	1999	13	49985.156250ns
225	-40	599	5	0	1	0	2006	2	50151.562500ns
226	-40	599	6	0	1	0	2009	12	50234.375000ns
227	-36	600	0	0	1	0	2857	22	71442.187500ns
228	-36	600	1	0	1	0	2900	22	72517.187500ns
229	-36	600	2	0	1	0	2913	13	72835.156250ns
230	-36	600	3	0	1	0	2994	30	74873.437500ns
231	-36	600	4	0	1	0	2998	5	74953.906250ns
232	-36	600	5	0	1	0	3000	27	75021.093750ns
233	-36	612	0	0	1	0	1784	5	44603.906250ns
234	-36	612	1	0	1	0	1790	27	44771.093750ns
235	-36	612	2	0	1	0	1794	7	44855.468750ns
236	-36	612	3	0	1	0	1797	1	44925.781250ns
237	-36	612	4	0	1	0	1878	28	46971.875000ns
238	-36	612	5	0	1	0	1882	0	47050.000000ns
239	-36	612	6	0	1	0	2505	0	62625.000000ns
240	-36	612	7	0	1	0	2511	5	62778.906250ns
241	-36	613	0	0	1	0	1759	30	43998.437500ns
242	-36	613	1	0	1	0	1763	4	44078.125000ns
243	-36	613	2	0	1	0	1772	20	44315.625000ns
244	-36	613	3	0	1	0	1854	26	46370.312500ns
245	-36	615	0	0	1	0	477	10	11932.812500ns
246	-36	615	1	0	1	0	487	4	12178.125000ns
247	-36	615	2	0	1	0	571	20	14290.625000ns
248	-36	615	3	0	1	0	574	19	14364.843750ns
249	-36	615	4	0	1	0	1168	1	29200.781250ns
250	-36	615	5	0	1	0	1174	21	29366.406250ns
251	-36	615	6	0	1	0	1263	7	31580.468750ns
252	-36	621	0	0	1	0	1219	7	30480.468750ns
253	-36	621	1	0	1	0	1229	6	30729.687500ns
254	-36	621	2	0	1	0	1304	12	32609.375000ns
255	-36	621	3	0	1	0	1307	26	32695.312500ns
256	-36	621	4	0	1	0	1317	12	32934.375000ns
257	-36	624	0	0	1	0	3708	14	92710.937500ns
258	-36	624	1	0	1	0	3715	4	92878.125000ns
259	-36	624	2	0	1	0	3792	21	94816.406250ns
260	-36	624	3	0	1	0	3796	4	94903.125000ns
261	-36	624	4	0	1	0	3802	10	95057.812500ns
262	-36	629	0	0	1	0	1548	0	38700.000000ns
263	-36	629	1	0	1	0	1554	7	38855.468750ns
264	-36	629	2	0	1	0	1642	12	41059.375000ns
265	-36	629	3	0	1	0	1648	22	41217.187500ns
266	-36	629	4	0	1	0	2260	11	56508.593750ns
267	-36	629	5	0	1	0	2266	25	56669.531250ns
268	-36	630	0	0	1	0	3500	10	87507.812500ns
269	-36	630	1	0	1	0	3507	7	87680.468750ns
270	-36	630	2	0	1	0	3594	26	89870.312500ns
271	-36	635	0	0	1	0	1650	17	41263.281250ns
272	-36	635	1	0	1	0	1656	9	41407.031250ns
273	-36	635	2	0	1	0	1739	5	43478.906250ns
274	-36	635	3	0	1	0	1745	5	43628.906250ns
275	-36	635	4	0	1	0	1748	12	43709.375000ns
276	-36	635	5	0	1	0	1751	6	43779.687500ns
277	-36	636	0	0	1	0	3791	4	94778.125000ns
278	-36	636	1	0	1	0	3797	18	94939.062500ns
279	-36	636	2	0	1	0	3800	31	95024.218750ns
280	-36	636	3	0	1	0	3885	11	97133.593750ns
281	-36	636	4	0	1	0	3888	20	97215.625000ns
282	-36	637	0	0	1	0	1575	26	39395.312500ns
283	-36	637	1	0	1	0	1585	14	39635.937500ns
284	-36	637	2	0	1	0	1588	10	39707.812500ns
285	-36	637	3	0	1	0	1670	19	41764.843750ns
286	-36	637	4	0	1	0	1673	14	41835.937500ns
287	-36	638	0	0	1	0	2977	23	74442.968750ns
288	-36	638	1	0	1	0	2984	23	74617.968750ns
289	-36	638	2	0	1	0	3012	6	75304.687500ns
290	-36	638	3	0	1	0	3072	28	76821.875000ns
291	-36	638	4	0	1	0	3079	8	76981.250000ns
292	-36	639	0	0	1	0	1087	19	27189.843750ns
293	-36	639	1	0	1	0	1091	2	27276.562500ns
294	-36	639	2	0	1	0	1093	19	27339.843750ns
295	-36	639	3	0	1	0	1181	15	29536.718750ns
296	-36	642	0	0	1	0	1386	6	34654.687500ns
297	-36	642	1	0	1	0	1392	26	34820.312500ns
298	-36	642	2	0	1	0	1396	1	34900.781250ns
299	-36	642	3	0	1	0	1398	28	34971.875000ns
300	-36	642	4	0	1	0	1600	1	40000.781250ns
301	-36	642	5	0	1	0	1606	15	40161.718750ns
302	-36	642	6	0	1	0	1612	22	40317.187500ns
303	-36	642	7	0	1	0	1690	24	42268.750000ns
304	-36	642	8	0	1	0	1697	15	42436.718750ns
305	-36	642	9	0	1	0	1700	10	42507.812500ns
306	-36	643	0	0	1	0	1722	21	43066.406250ns
307	-36	643	1	0	1	0	1937	0	48425.000000ns
308	-36	643	2	0	1	0	1943	1	48575.781250ns
309	-36	643	3	0	1	0	1949	27	48746.093750ns
310	-36	643	4	0	1	0	1982	6	49554.687500ns
311	-36	643	5	0	1	0	2025	7	50630.468750ns
312	-36	643	6	0	1	0	2028	8	50706.250000ns
313	-36	643	7	0	1	0	2034	30	50873.437500ns
314	-36	643	8	0	1	0	2037	21	50941.406250ns
315	-36	644	0	0	1	0	3674	6	91854.687500ns
316	-36	644	1	0	1	0	3681	7	92030.468750ns
317	-36	644	2	0	1	0	3684	9	92107.031250ns
318	-36	644	3	0	1	0	3888	24	97218.750000ns
319	-36	644	4	0	1	0	3899	9	97482.031250ns
320	-36	644	5	0	1	0	3902	2	97551.562500ns
321	-36	644	6	0	1	0	3983	23	99592.968750ns
322	-36	644	7	0	1	0	3986	16	99662.500000ns
323	-36	644	8	0	1	0	3989	10	99732.812500ns
324	-36	645	0	0	1	0	2327	20	58190.625000ns
325	-36	645	1	0	1	0	2333	31	58349.218750ns
326	-36	645	2	0	1	0	2337	3	58427.343750ns
327	-36	645	3	0	1	0	2541	19	63539.843750ns
328	-36	645	4	0	1	0	2554	0	63850.000000ns
329	-36	645	5	0	1	0	2631	29	65797.656250ns
330	-36	645	6	0	1	0	2635	12	65884.375000ns
331	-36	645	7	0	1	0	2641	16	66037.500000ns
332	-36	646	0	0	1	0	978	25	24469.531250ns
333	-36	646	1	0	1	0	981	31	24549.218750ns
334	-36	646	2	0	1	0	991	18	24789.062500ns
335	-36	646	3	0	1	0	1192	9	29807.031250ns
336	-36	646	4	0	1	0	1198	5	29953.906250ns
337	-36	646	5	0	1	0	1285	24	32143.750000ns
338	-36	647	0	0	1	0	2785	12	69634.375000ns
339	-36	647	1	0	1	0	2993	11	74833.593750ns
340	-36	647	2	0	1	0	2999	29	74997.656250ns
341	-36	647	3	0	1	0	3087	27	77196.093750ns
342	-36	648	0	0	1	0	2797	6	69929.687500ns
343	-36	648	1	0	1	0	2803	3	70077.343750ns
344	-36	648	2	0	1	0	2810	2	70251.562500ns
345	-36	648	3	0	1	0	2887	31	72199.218750ns
346	-36	648	4	0	1	0	2897	14	72435.937500ns
347	-32	652	0	0	1	0	986	23	24667.968750ns
348	-32	659	0	0	1	0	3934	1	98350.781250ns
349	-32	659	1	0	1	0	3939	30	98498.437500ns
350	-32	659	2	0	1	0	4024	30	100623.437500ns
351	-32	659	3	0	1	0	4027	25	100694.531250ns
352	-32	659	4	0	1	0	334	21	8366.406250ns
353	-32	659	5	0	1	0	340	31	8524.218750ns
354	-32	659	6	0	1	0	347	28	8696.875000ns
355	-32	659	7	0	1	0	350	24	8768.750000ns
356	-32	660	0	0	1	0	2072	1	51800.781250ns
357	-32	660	1	0	1	0	2187	25	54694.531250ns
358	-32	660	2	0	1	0	2193	25	54844.531250ns
359	-32	660	3	0	1	0	2203	30	55098.437500ns
360	-32	660	4	0	1	0	2228	9	55707.031250ns
361	-32	660	5	0	1	0	2230	22	55767.187500ns
362	-32	660	6	0	1	0	2279	1	56975.781250ns
363	-32	660	7	0	1	0	2286	0	57150.000000ns
364	-32	660	8	0	1	0	2288	29	57222.656250ns
365	-32	661	0	0	1	0	2129	6	53229.687500ns
366	-32	662	0	0	1	0	1776	2	44401.562500ns
367	-32	662	1	0	1	0	1897	1	47425.781250ns
368	-32	662	2	0	1	0	1899	13	47485.156250ns
369	-32	662	3	0	1	0	1902	15	47561.718750ns
370	-32	662	4	0	1	0	1909	11	47733.593750ns
371	-32	662	5	0	1	0	1912	15	47811.718750ns
372	-32	662	6	0	1	0	1924	17	48113.281250ns
373	-32	662	7	0	1	0	1987	28	49696.875000ns
374	-32	662	8	0	1	0	1990	26	49770.312500ns
375	-32	662	9	0	1	0	2000	9	50007.031250ns
376	-32	664	0	0	1	0	2998	13	74960.156250ns
377	-32	667	0	0	1	0	402	2	10051.562500ns
378	-32	667	1	0	1	0	405	9	10132.031250ns
379	-32	667	2	0	1	0	408	0	10200.000000ns
380	-32	667	3	0	1	0	414	30	10373.437500ns
381	-32	667	4	0	1	0	417	29	10447.656250ns
382	-32	667	5	0	1	0	427	14	10685.937500ns
383	-32	667	6	0	1	0	495	28	12396.875000ns
384	-32	667	7	0	1	0	889	6	22229.687500ns
385	-32	667	8	0	1	0	895	29	22397.656250ns
386	-32	667	9	0	1	0	898	30	22473.437500ns
387	-32	667	10	0	1	0	902	0	22550.000000ns
388	-32	688	0	0	1	0	2545	21	63641.406250ns
389	-32	688	1	0	1	0	2633	24	65843.750000ns
390	-32	688	2	0	1	0	2637	2	65926.562500ns
391	-32	688	3	0	1	0	2640	6	66004.687500ns
392	-32	691	0	0	1	0	308	5	7703.906250ns
393	-32	691	1	0	1	0	948	8	23706.250000ns
394	-32	692	0	0	1	0	857	22	21442.187500ns
395	-32	692	1	0	1	0	864	11	21608.593750ns
396	-32	692	2	0	1	0	949	11	23733.593750ns
397	-32	692	3	0	1	0	952	5	23803.906250ns
398	-32	692	4	0	1	0	958	31	23974.218750ns
399	-32	692	5	0	1	0	962	0	24050.000000ns
400	-32	693	0	0	1	0	591	4	14778.125000ns
401	-32	693	1	0	1	0	597	25	14944.531250ns
402	-32	693	2	0	1	0	601	5	15028.906250ns
403	-32	693	3	0	1	0	676	8	16906.250000ns
404	-32	693	4	0	1	0	683	1	17075.781250ns
405	-32	693	5	0	1	0	685	23	17142.968750ns
406	-32	695	0	0	1	0	738	29	18472.656250ns
407	-32	695	1	0	1	0	745	11	18633.593750ns
408	-32	695	2	0	1	0	755	18	18889.062500ns
409	-32	695	3	0	1	0	787	11	19683.593750ns
410	-32	695	4	0	1	0	833	9	20832.031250ns
411	-28	700	0	0	1	0	2227	31	55699.218750ns
412	-28	700	1	0	1	0	2247	14	56185.937500ns
413	-28	700	2	0	1	0	2249	27	56246.093750ns
414	-28	700	3	0	1	0	2359	5	58978.906250ns
415	-28	700	4	0	1	0	2365	25	59144.531250ns
416	-28	700	5	0	1	0	2369	5	59228.906250ns
417	-28	700	6	0	1	0	2527	16	63187.500000ns
418	-28	700	7	0	1	0	2572	29	64322.656250ns
419	-28	700	8	0	1	0	2576	4	64403.125000ns
420	-28	700	9	0	1	0	2579	7	64480.468750ns
421	-28	700	10	0	1	0	2582	25	64569.531250ns
422	-28	700	11	0	1	0	2585	24	64643.750000ns
423	-28	700	12	0	1	0	2614	21	65366.406250ns
424	-28	700	13	0	1	0	2660	23	66517.968750ns
425	-28	700	14	0	1	0	2663	5	66578.906250ns
426	-28	700	15	0	1	0	2667	3	66677.343750ns
427	-28	700	16	0	1	0	2670	3	66752.343750ns
428	-28	700	17	0	1	0	2673	1	66825.781250ns
429	-28	701	0	0	1	0	83	8	2081.250000ns
430	-28	701	1	0	1	0	89	10	2232.812500ns
431	-28	701	2	0	1	0	92	28	2321.875000ns
432	-28	701	3	0	1	0	95	27	2396.093750ns
433	-28	701	4	0	1	0	179	2	4476.562500ns
434	-28	701	5	0	1	0	296	22	7417.187500ns
435	-28	701	6	0	1	0	299	31	7499.218750ns
436	-28	701	7	0	1	0	302	21	7566.406250ns
437	-28	701	8	0	1	0	309	13	7735.156250ns
438	-28	701	9	0	1	0	385	10	9632.812500ns
439	-28	701	10	0	1	0	391	20	9790.625000ns
440	-28	701	11	0	1	0	394	25	9869.531250ns
441	-28	701	12	0	1	0	672	17	16813.281250ns
442	-28	702	0	0	1	0	1596	16	39912.500000ns
443	-28	702	1	0	1	0	1637	26	40945.312500ns
444	-28	702	2	0	1	0	1640	13	41010.156250ns
445	-28	702	3	0	1	0	1678	5	41953.906250ns
446	-28	702	4	0	1	0	1681	0	42025.000000ns
447	-28	702	5	0	1	0	1683	27	42096.093750ns
448	-28	702	6	0	1	0	1690	22	42267.187500ns
449	-28	702	7	0	1	0	1777	8	44431.250000ns
450	-28	702	8	0	1	0	1779	15	44486.718750ns
451	-28	702	9	0	1	0	1869	6	46729.687500ns
452	-28	702	10	0	1	0	1895	4	47378.125000ns
453	-28	702	11	0	1	0	1898	1	47450.781250ns
454	-28	702	12	0	1	0	1904	23	47617.968750ns
455	-28	702	13	0	1	0	1908	6	47704.687500ns
456	-28	702	14	0	1	0	1920	7	48005.468750ns
457	-28	702	15	0	1	0	1942	2	48551.562500ns
458	-28	702	16	0	1	0	1961	16	49037.500000ns
459	-28	702	17	0	1	0	1985	24	49643.750000ns
460	-28	702	18	0	1	0	1989	10	49732.812500ns
461	-28	702	19	0	1	0	1998	5	49953.906250ns
462	-28	702	20	0	1	0	2224	4	55603.125000ns
463	-28	703	0	0	1	0	1130	14	28260.937500ns
464	-28	704	0	0	1	0	1436	7	35905.468750ns
465	-28	704	1	0	1	0	1443	8	36081.250000ns
466	-28	704	2	0	1	0	1445	31	36149.218750ns
467	-28	704	3	0	1	0	1448	28	36221.875000ns
468	-28	704	4	0	1	0	1532	6	38304.687500ns
469	-28	704	5	0	1	0	1650	1	41250.781250ns
470	-28	704	6	0	1	0	1653	11	41333.593750ns
471	-28	704	7	0	1	0	1656	1	41400.781250ns
472	-28	704	8	0	1	0	1659	31	41499.218750ns
473	-28	704	9	0	1	0	1662	23	41567.968750ns
474	-28	704	10	0	1	0	1690	1	42250.781250ns
475	-28	704	11	0	1	0	1738	5	43453.906250ns
476	-28	704	12	0	1	0	1740	27	43521.093750ns
477	-28	704	13	0	1	0	1744	17	43613.281250ns
478	-28	704	14	0	1	0	1747	23	43692.968750ns
479	-28	704	15	0	1	0	1750	25	43769.531250ns
480	-28	708	0	0	1	0	4007	1	100175.781250ns
481	-28	708	1	0	1	0	93	30	2348.437500ns
482	-28	708	2	0	1	0	118	1	2950.781250ns
483	-28	708	3	0	1	0	206	8	5156.250000ns
484	-28	708	4	0	1	0	212	15	5311.718750ns
485	-28	708	5	0	1	0	219	11	5483.593750ns
486	-28	708	6	0	1	0	228	4	5703.125000ns
487	-28	708	7	0	1	0	297	26	7445.312500ns
488	-28	708	8	0	1	0	301	27	7546.093750ns
489	-28	708	9	0	1	0	304	30	7623.437500ns
490	-28	708	10	0	1	0	307	22	7692.187500ns
491	-28	709	0	0	1	0	3641	7	91030.468750ns
492	-28	709	1	0	1	0	107	15	2686.718750ns
493	-28	711	0	0	1	0	471	9	11782.031250ns
494	-28	712	0	0	1	0	865	11	21633.593750ns
495	-28	714	0	0	1	0	552	28	13821.875000ns
496	-28	714	1	0	1	0	556	5	13903.906250ns
497	-28	714	2	0	1	0	558	30	13973.437500ns
498	-28	714	3	0	1	0	563	6	14079.687500ns
499	-28	714	4	0	1	0	565	29	14147.656250ns
500	-28	714	5	0	1	0	588	1	14700.781250ns
501	-28	714	6	0	1	0	647	24	16193.750000ns
502	-28	714	7	0	1	0	650	30	16273.437500ns
